2026-09-23 14:10:04,441 | INFO | MainThread | 步骤1/4 数据输入与特征提取
2026-09-23 15:29:51,214 | ERROR | MainThread | [3/3] -3g5yACwYnA$_$3 失败: ImportError: 
 requires the protobuf library but it was not found in your environment. Check out the instructions on the
installation page of its repo: https://github.com/protocolbuffers/protobuf/tree/master/python#installation and follow the ones
that match your environment. Please note that you may need to restart your runtime after installation.

2026-09-23 15:29:51,268 | ERROR | MainThread | 问题一求解失败
Traceback (most recent call last):
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\scripts\problem1\solve_problem1.py", line 38, in main
    run_feature_extraction(cfg, overwrite=args.overwrite_features, limit=args.limit, logger=logger)
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\src\problem1\feature_extraction\pipeline.py", line 143, in run_feature_extraction
    raise RuntimeError(f"特征提取严格校验失败: {len(failed)}/{len(records)}，详见feature_errors.json")
RuntimeError: 特征提取严格校验失败: 3/3，详见feature_errors.json
2026-09-23 15:30:49,691 | INFO | MainThread | 步骤1/4 数据输入与特征提取
2026-09-23 15:30:49,705 | INFO | MainThread | 特征提取开始: 样本=3, workers=2, overwrite=True
2026-09-23 15:30:53,652 | ERROR | MainThread | [1/3] -3g5yACwYnA$_$2 失败: RuntimeError: 缺少transformers/sentencepiece；请安装根目录requirements.txt
2026-09-23 15:33:42,678 | ERROR | MainThread | [2/3] -3g5yACwYnA$_$3 失败: ValueError: Due to a serious vulnerability issue in `torch.load`, even with `weights_only=True`, we now require users to upgrade torch to at least v2.6 in order to use the function. This version restriction does not apply when loading files with safetensors.
See the vulnerability report here https://nvd.nist.gov/vuln/detail/CVE-2025-32434
2026-09-23 15:33:47,275 | ERROR | MainThread | [3/3] -3g5yACwYnA$_$13 失败: ValueError: Due to a serious vulnerability issue in `torch.load`, even with `weights_only=True`, we now require users to upgrade torch to at least v2.6 in order to use the function. This version restriction does not apply when loading files with safetensors.
See the vulnerability report here https://nvd.nist.gov/vuln/detail/CVE-2025-32434
2026-09-23 15:33:47,295 | ERROR | MainThread | 问题一求解失败
Traceback (most recent call last):
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\scripts\problem1\solve_problem1.py", line 38, in main
    run_feature_extraction(cfg, overwrite=args.overwrite_features, limit=args.limit, logger=logger)
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\src\problem1\feature_extraction\pipeline.py", line 143, in run_feature_extraction
    raise RuntimeError(f"特征提取严格校验失败: {len(failed)}/{len(records)}，详见feature_errors.json")
RuntimeError: 特征提取严格校验失败: 3/3，详见feature_errors.json
2026-09-23 15:40:37,877 | INFO | MainThread | 步骤1/4 数据输入与特征提取
2026-09-23 15:40:37,892 | INFO | MainThread | 特征提取开始: 样本=3, workers=2, overwrite=True
2026-09-23 15:40:41,602 | ERROR | MainThread | [1/3] -3g5yACwYnA$_$2 失败: RuntimeError: 缺少transformers/sentencepiece；请安装根目录requirements.txt
2026-09-23 15:40:48,909 | ERROR | MainThread | [2/3] -3g5yACwYnA$_$13 失败: ValueError: Due to a serious vulnerability issue in `torch.load`, even with `weights_only=True`, we now require users to upgrade torch to at least v2.6 in order to use the function. This version restriction does not apply when loading files with safetensors.
See the vulnerability report here https://nvd.nist.gov/vuln/detail/CVE-2025-32434
2026-09-23 15:40:55,080 | ERROR | MainThread | [3/3] -3g5yACwYnA$_$3 失败: ValueError: Due to a serious vulnerability issue in `torch.load`, even with `weights_only=True`, we now require users to upgrade torch to at least v2.6 in order to use the function. This version restriction does not apply when loading files with safetensors.
See the vulnerability report here https://nvd.nist.gov/vuln/detail/CVE-2025-32434
2026-09-23 15:40:55,098 | ERROR | MainThread | 问题一求解失败
Traceback (most recent call last):
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\scripts\problem1\solve_problem1.py", line 38, in main
    run_feature_extraction(cfg, overwrite=args.overwrite_features, limit=args.limit, logger=logger)
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\src\problem1\feature_extraction\pipeline.py", line 143, in run_feature_extraction
    raise RuntimeError(f"特征提取严格校验失败: {len(failed)}/{len(records)}，详见feature_errors.json")
RuntimeError: 特征提取严格校验失败: 3/3，详见feature_errors.json
2026-09-23 15:53:13,885 | INFO | MainThread | 步骤1/4 数据输入与特征提取
2026-09-23 15:53:13,900 | INFO | MainThread | 特征提取开始: 样本=3, workers=2, overwrite=True
2026-09-23 15:59:19,260 | INFO | MainThread | [1/3] -3g5yACwYnA$_$2 completed (365.36s)
2026-09-23 15:59:22,095 | INFO | MainThread | [2/3] -3g5yACwYnA$_$13 completed (368.19s)
2026-09-23 15:59:24,008 | INFO | MainThread | [3/3] -3g5yACwYnA$_$3 completed (4.75s)
2026-09-23 15:59:24,145 | INFO | MainThread | 步骤2/4 参数初始化: config_fingerprint=ef1b519a530f
2026-09-23 15:59:24,145 | INFO | MainThread | 步骤3/4 模型调用
2026-09-23 15:59:24,147 | INFO | MainThread | 模型求解开始: 样本=3, alignment_workers=2, overwrite=True
2026-09-23 15:59:24,421 | INFO | p1-align_0 | -3g5yACwYnA$_$13 对齐迭代 1/8: objective=1.482257, delta=0.135642
2026-09-23 15:59:24,508 | INFO | p1-align_1 | -3g5yACwYnA$_$2 对齐迭代 1/8: objective=2.002686, delta=0.137462
2026-09-23 15:59:24,525 | INFO | p1-align_0 | -3g5yACwYnA$_$13 对齐迭代 2/8: objective=1.438108, delta=0.001621
2026-09-23 15:59:24,614 | INFO | p1-align_0 | -3g5yACwYnA$_$13 对齐迭代 3/8: objective=1.438091, delta=0.000045
2026-09-23 15:59:24,627 | INFO | MainThread | [1/3] -3g5yACwYnA$_$13 completed: objective=1.438091, uncertainty=0.3235 (0.48s)
2026-09-23 15:59:24,660 | INFO | p1-align_1 | -3g5yACwYnA$_$2 对齐迭代 2/8: objective=1.957986, delta=0.007257
2026-09-23 15:59:24,742 | INFO | p1-align_1 | -3g5yACwYnA$_$2 对齐迭代 3/8: objective=1.957514, delta=0.001323
2026-09-23 15:59:24,939 | INFO | p1-align_1 | -3g5yACwYnA$_$2 对齐迭代 4/8: objective=1.957360, delta=0.000278
2026-09-23 15:59:25,050 | INFO | p1-align_0 | -3g5yACwYnA$_$3 对齐迭代 1/8: objective=1.665663, delta=0.121662
2026-09-23 15:59:25,090 | INFO | p1-align_1 | -3g5yACwYnA$_$2 对齐迭代 5/8: objective=1.957317, delta=0.000064
2026-09-23 15:59:25,107 | INFO | MainThread | [2/3] -3g5yACwYnA$_$2 completed: objective=1.957317, uncertainty=0.2714 (0.96s)
2026-09-23 15:59:25,165 | INFO | p1-align_0 | -3g5yACwYnA$_$3 对齐迭代 2/8: objective=1.607083, delta=0.007181
2026-09-23 15:59:25,241 | INFO | p1-align_0 | -3g5yACwYnA$_$3 对齐迭代 3/8: objective=1.606836, delta=0.000947
2026-09-23 15:59:25,320 | INFO | p1-align_0 | -3g5yACwYnA$_$3 对齐迭代 4/8: objective=1.606854, delta=0.000159
2026-09-23 15:59:25,396 | INFO | p1-align_0 | -3g5yACwYnA$_$3 对齐迭代 5/8: objective=1.606860, delta=0.000029
2026-09-23 15:59:25,412 | INFO | MainThread | [3/3] -3g5yACwYnA$_$3 completed: objective=1.606860, uncertainty=0.2613 (0.78s)
2026-09-23 15:59:25,451 | INFO | MainThread | 步骤4/4 结果输出与可视化
2026-09-23 15:59:34,917 | ERROR | MainThread | 问题一求解失败
Traceback (most recent call last):
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\scripts\problem1\solve_problem1.py", line 46, in main
    summary = create_visualizations(cfg, records)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\src\problem1\visualization.py", line 127, in create_visualizations
    _heatmap_chart(cfg, representative, paths["representative_heatmap"])
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\src\problem1\visualization.py", line 105, in _heatmap_chart
    figure.savefig(path, dpi=220, bbox_inches="tight")
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\figure.py", line 3515, in savefig
    self.canvas.print_figure(fname, **kwargs)
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\backend_bases.py", line 2257, in print_figure
    self.figure.draw(renderer)
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\artist.py", line 94, in draw_wrapper
    result = draw(artist, renderer, *args, **kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\artist.py", line 71, in draw_wrapper
    return draw(artist, renderer)
           ^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\figure.py", line 3282, in draw
    mimage._draw_list_compositing_images(
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\image.py", line 133, in _draw_list_compositing_images
    a.draw(renderer)
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\artist.py", line 71, in draw_wrapper
    return draw(artist, renderer)
           ^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\text.py", line 853, in draw
    bbox, info, _ = self._get_layout(renderer)
                    ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\text.py", line 479, in _get_layout
    w, h, d = _get_text_metrics_with_cache(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\text.py", line 59, in _get_text_metrics_with_cache
    return get_text_metrics(text, fontprop.copy(), ismath, dpi)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\text.py", line 125, in _text_metrics
    return local_renderer.get_text_width_height_descent(text, fontprop, ismath)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\backends\backend_agg.py", line 259, in get_text_width_height_descent
    parse = self.mathtext_parser.parse(s, self.dpi, prop)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\mathtext.py", line 86, in parse
    return self._parse_cached(s, dpi, prop, antialiased, load_glyph_flags)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\mathtext.py", line 100, in _parse_cached
    box = self._parser.parse(s, fontset, fontsize, dpi)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\PythonWorkplace\Multimodal_Sentiment_Prediction\.venv\Lib\site-packages\matplotlib\_mathtext.py", line 2350, in parse
    raise ValueError("\n" + err.explain(0)) from None
ValueError: 
_
 ^
ParseSyntaxException: Expected {phantom | llap | rlap | accent | symbol | function | operatorname | group | frac | dfrac | binom | genfrac | overset | underset | sqrt | overline | underline | text | boldsymbol | substack | Forward: {{{{'\\left' -} {delim | Empty} [{{simple | : ...} | {'\\middle' -} {delim | Empty}}]...} '\\right'} -} {delim | Empty}}, found end of text  (at char 1), (line:1, col:2)
2026-09-23 16:02:14,967 | INFO | MainThread | 步骤1/4 数据输入与特征提取
2026-09-23 16:02:15,010 | INFO | MainThread | 步骤2/4 参数初始化: config_fingerprint=ef1b519a530f
2026-09-23 16:02:15,010 | INFO | MainThread | 步骤3/4 模型调用
2026-09-23 16:02:15,013 | INFO | MainThread | 模型求解开始: 样本=3, alignment_workers=2, overwrite=False
2026-09-23 16:02:15,014 | INFO | MainThread | [1/3] -3g5yACwYnA$_$13 resumed: objective=1.438091, uncertainty=0.3235 (0.00s)
2026-09-23 16:02:15,015 | INFO | MainThread | [2/3] -3g5yACwYnA$_$2 resumed: objective=1.957317, uncertainty=0.2714 (0.00s)
2026-09-23 16:02:15,015 | INFO | MainThread | [3/3] -3g5yACwYnA$_$3 resumed: objective=1.606860, uncertainty=0.2613 (0.00s)
2026-09-23 16:02:15,032 | INFO | MainThread | 步骤4/4 结果输出与可视化
2026-09-23 16:03:03,288 | INFO | MainThread | 步骤1/4 数据输入与特征提取
2026-09-23 16:03:03,304 | INFO | MainThread | 特征提取开始: 样本=3, workers=2, overwrite=True
2026-09-23 16:03:27,711 | INFO | MainThread | [1/3] -3g5yACwYnA$_$13 completed (24.41s)
2026-09-23 16:03:28,088 | INFO | MainThread | [2/3] -3g5yACwYnA$_$2 completed (24.78s)
2026-09-23 16:03:30,630 | INFO | MainThread | [3/3] -3g5yACwYnA$_$3 completed (2.92s)
2026-09-23 16:03:30,767 | INFO | MainThread | 步骤2/4 参数初始化: config_fingerprint=ef1b519a530f
2026-09-23 16:03:30,767 | INFO | MainThread | 步骤3/4 模型调用
2026-09-23 16:03:30,771 | INFO | MainThread | 模型求解开始: 样本=3, alignment_workers=2, overwrite=True
2026-09-23 16:03:31,053 | INFO | p1-align_0 | -3g5yACwYnA$_$13 对齐迭代 1/8: objective=1.482257, delta=0.135642
2026-09-23 16:03:31,160 | INFO | p1-align_0 | -3g5yACwYnA$_$13 对齐迭代 2/8: objective=1.438108, delta=0.001621
2026-09-23 16:03:31,178 | INFO | p1-align_1 | -3g5yACwYnA$_$2 对齐迭代 1/8: objective=2.002686, delta=0.137462
2026-09-23 16:03:31,262 | INFO | p1-align_0 | -3g5yACwYnA$_$13 对齐迭代 3/8: objective=1.438091, delta=0.000045
2026-09-23 16:03:31,275 | INFO | MainThread | [1/3] -3g5yACwYnA$_$13 completed: objective=1.438091, uncertainty=0.3235 (0.50s)
2026-09-23 16:03:31,309 | INFO | p1-align_1 | -3g5yACwYnA$_$2 对齐迭代 2/8: objective=1.957986, delta=0.007257
2026-09-23 16:03:31,388 | INFO | p1-align_1 | -3g5yACwYnA$_$2 对齐迭代 3/8: objective=1.957514, delta=0.001323
2026-09-23 16:03:31,583 | INFO | p1-align_1 | -3g5yACwYnA$_$2 对齐迭代 4/8: objective=1.957360, delta=0.000278
2026-09-23 16:03:31,678 | INFO | p1-align_0 | -3g5yACwYnA$_$3 对齐迭代 1/8: objective=1.665663, delta=0.121662
2026-09-23 16:03:31,732 | INFO | p1-align_1 | -3g5yACwYnA$_$2 对齐迭代 5/8: objective=1.957317, delta=0.000064
2026-09-23 16:03:31,747 | INFO | MainThread | [2/3] -3g5yACwYnA$_$2 completed: objective=1.957317, uncertainty=0.2714 (0.98s)
2026-09-23 16:03:31,801 | INFO | p1-align_0 | -3g5yACwYnA$_$3 对齐迭代 2/8: objective=1.607083, delta=0.007181
2026-09-23 16:03:31,876 | INFO | p1-align_0 | -3g5yACwYnA$_$3 对齐迭代 3/8: objective=1.606836, delta=0.000947
2026-09-23 16:03:31,952 | INFO | p1-align_0 | -3g5yACwYnA$_$3 对齐迭代 4/8: objective=1.606854, delta=0.000159
2026-09-23 16:03:32,025 | INFO | p1-align_0 | -3g5yACwYnA$_$3 对齐迭代 5/8: objective=1.606860, delta=0.000029
2026-09-23 16:03:32,040 | INFO | MainThread | [3/3] -3g5yACwYnA$_$3 completed: objective=1.606860, uncertainty=0.2613 (0.77s)
2026-09-23 16:03:32,106 | INFO | MainThread | 步骤4/4 结果输出与可视化
2026-09-23 16:12:36,903 | INFO | MainThread | 步骤1/4 数据输入与特征提取
2026-09-23 16:12:36,917 | INFO | MainThread | 特征提取开始: 样本=100, workers=4, overwrite=True
2026-09-23 16:13:04,542 | INFO | MainThread | [1/100] -3g5yACwYnA$_$9 completed (27.62s)
2026-09-23 16:13:05,245 | INFO | MainThread | [2/100] -3g5yACwYnA$_$13 completed (28.33s)
2026-09-23 16:13:05,256 | INFO | MainThread | [3/100] -3g5yACwYnA$_$2 completed (28.34s)
2026-09-23 16:13:05,630 | INFO | MainThread | [4/100] -3g5yACwYnA$_$3 completed (28.71s)
2026-09-23 16:13:08,032 | INFO | MainThread | [5/100] -571d8cVauQ$_$0 completed (2.79s)
2026-09-23 16:13:08,244 | INFO | MainThread | [6/100] -3nNcZdcdvU$_$5 completed (3.70s)
2026-09-23 16:13:10,032 | INFO | MainThread | [7/100] -9y-fZ3swSY$_$4 completed (1.79s)
2026-09-23 16:13:11,369 | INFO | MainThread | [8/100] -6rXp3zJ3kc$_$8 completed (5.74s)
2026-09-23 16:13:11,700 | INFO | MainThread | [9/100] -9y-fZ3swSY$_$0 completed (3.67s)
2026-09-23 16:13:12,080 | INFO | MainThread | [10/100] -571d8cVauQ$_$5 completed (6.82s)
2026-09-23 16:13:13,409 | INFO | MainThread | [11/100] -9y-fZ3swSY$_$8 completed (3.37s)
2026-09-23 16:13:13,849 | INFO | MainThread | [12/100] -HwX2H8Z4hY$_$2 completed (1.77s)
2026-09-23 16:13:15,144 | INFO | MainThread | [13/100] -HeZS2-Prhc$_$2 completed (3.45s)
2026-09-23 16:13:15,336 | INFO | MainThread | [14/100] -HwX2H8Z4hY$_$5 completed (1.93s)
2026-09-23 16:13:15,419 | INFO | MainThread | [15/100] -HwX2H8Z4hY$_$6 completed (1.57s)
2026-09-23 16:13:16,429 | INFO | MainThread | [16/100] -HwX2H8Z4hY$_$9 completed (1.29s)
2026-09-23 16:13:19,219 | INFO | MainThread | [17/100] -I_e4mIh0yE$_$1 completed (3.88s)
2026-09-23 16:13:19,589 | INFO | MainThread | [18/100] -I_e4mIh0yE$_$3 completed (4.18s)
2026-09-23 16:13:19,918 | INFO | MainThread | [19/100] -AUZQgSxyPQ$_$2 completed (8.55s)
2026-09-23 16:13:20,255 | INFO | MainThread | [20/100] -MeTTeMJBNc$_$0 completed (3.82s)
2026-09-23 16:13:20,938 | INFO | MainThread | [21/100] -NFrJFQijFE$_$1 completed (1.02s)
2026-09-23 16:13:21,230 | INFO | MainThread | [22/100] -MeTTeMJBNc$_$13 completed (2.02s)
2026-09-23 16:13:21,460 | INFO | MainThread | [23/100] -NFrJFQijFE$_$2 completed (1.21s)
2026-09-23 16:13:23,302 | INFO | MainThread | [24/100] -MeTTeMJBNc$_$7 completed (3.71s)
2026-09-23 16:13:23,419 | INFO | MainThread | [25/100] -RfYyzHpjk4$_$11 completed (2.48s)
2026-09-23 16:13:23,578 | INFO | MainThread | [26/100] -RfYyzHpjk4$_$8 completed (2.11s)
2026-09-23 16:13:23,669 | INFO | MainThread | [27/100] -RfYyzHpjk4$_$2 completed (2.43s)
2026-09-23 16:13:25,542 | INFO | MainThread | [28/100] -THoVjtIkeU$_$2 completed (2.13s)
2026-09-23 16:13:26,804 | INFO | MainThread | [29/100] -UUCSKoHeMA$_$0 completed (3.14s)
2026-09-23 16:13:26,829 | INFO | MainThread | [30/100] -THoVjtIkeU$_$6 completed (3.26s)
2026-09-23 16:13:28,320 | INFO | MainThread | [31/100] -UuX1xuaiiE$_$0 completed (1.49s)
2026-09-23 16:13:28,387 | INFO | MainThread | [32/100] -UacrmKiTn4$_$10 completed (2.84s)
2026-09-23 16:13:28,721 | INFO | MainThread | [33/100] -UacrmKiTn4$_$4 completed (1.92s)
2026-09-23 16:13:28,737 | INFO | MainThread | [34/100] -THoVjtIkeU$_$12 completed (5.43s)
2026-09-23 16:13:30,371 | INFO | MainThread | [35/100] -UuX1xuaiiE$_$1 completed (2.05s)
2026-09-23 16:13:30,496 | INFO | MainThread | [36/100] -UuX1xuaiiE$_$3 completed (2.11s)
2026-09-23 16:13:32,592 | INFO | MainThread | [37/100] -UuX1xuaiiE$_$6 completed (3.87s)
2026-09-23 16:13:34,399 | INFO | MainThread | [38/100] -aNfi7CP8vM$_$7 completed (4.02s)
2026-09-23 16:13:35,483 | INFO | MainThread | [39/100] -aqamKhZ1Ec$_$0 completed (4.99s)
2026-09-23 16:13:37,874 | INFO | MainThread | [40/100] -a55Q6RWvTA$_$3 completed (9.14s)
2026-09-23 16:13:39,559 | INFO | MainThread | [41/100] -dxfTGcXJoc$_$0 completed (6.97s)
2026-09-23 16:13:40,919 | INFO | MainThread | [42/100] -dxfTGcXJoc$_$1 completed (6.52s)
2026-09-23 16:13:41,980 | INFO | MainThread | [43/100] -dxfTGcXJoc$_$2 completed (6.50s)
2026-09-23 16:13:42,480 | INFO | MainThread | [44/100] -egA8-b7-3M$_$13 completed (1.56s)
2026-09-23 16:13:42,518 | INFO | MainThread | [45/100] -dxfTGcXJoc$_$6 completed (4.64s)
2026-09-23 16:13:42,907 | INFO | MainThread | [46/100] -egA8-b7-3M$_$1 completed (3.35s)
2026-09-23 16:13:43,762 | INFO | MainThread | [47/100] -egA8-b7-3M$_$16 completed (1.78s)
2026-09-23 16:13:44,834 | INFO | MainThread | [48/100] -egA8-b7-3M$_$17 completed (2.35s)
2026-09-23 16:13:45,093 | INFO | MainThread | [49/100] -egA8-b7-3M$_$18 completed (2.58s)
2026-09-23 16:13:45,141 | INFO | MainThread | [50/100] -egA8-b7-3M$_$20 completed (2.23s)
2026-09-23 16:13:46,123 | INFO | MainThread | [51/100] -hnBHBN8p5A$_$6 completed (0.98s)
2026-09-23 16:13:46,329 | INFO | MainThread | [52/100] -egA8-b7-3M$_$26 completed (2.57s)
2026-09-23 16:13:46,443 | INFO | MainThread | [53/100] -egA8-b7-3M$_$9 completed (1.35s)
2026-09-23 16:13:46,504 | INFO | MainThread | [54/100] -egA8-b7-3M$_$6 completed (1.67s)
2026-09-23 16:13:47,093 | INFO | MainThread | [55/100] -hnBHBN8p5A$_$7 completed (0.97s)
2026-09-23 16:13:47,160 | INFO | MainThread | [56/100] -iRBcNs9oI8$_$3 completed (0.83s)
2026-09-23 16:13:47,312 | INFO | MainThread | [57/100] -iRBcNs9oI8$_$6 completed (0.87s)
2026-09-23 16:13:47,844 | INFO | MainThread | [58/100] -iRBcNs9oI8$_$9 completed (0.68s)
2026-09-23 16:13:47,935 | INFO | MainThread | [59/100] -iRBcNs9oI8$_$7 completed (1.43s)
2026-09-23 16:13:47,977 | INFO | MainThread | [60/100] -iRBcNs9oI8$_$8 completed (0.88s)
2026-09-23 16:13:49,072 | INFO | MainThread | [61/100] -mJ2ud6oKI8$_$2 completed (1.09s)
2026-09-23 16:13:49,214 | INFO | MainThread | [62/100] -mJ2ud6oKI8$_$1 completed (1.28s)
2026-09-23 16:13:49,334 | INFO | MainThread | [63/100] -lzEya4AM_4$_$5 completed (2.02s)
2026-09-23 16:13:50,278 | INFO | MainThread | [64/100] -mJ2ud6oKI8$_$6 completed (1.21s)
